episode,episode_length,total_reward,epsilon,avg_q_value
508,103,-49.68739839332274,0.6015448579979431,39.37493
509,91,-17.81888218775245,0.6009433131399452,40.36776
510,79,-67.79786908203064,0.6003423698268052,39.452614
511,91,-29.02227498377934,0.5997420274569785,39.88772
512,94,-53.635233503353575,0.5991422854295215,39.11905
513,71,-48.219198456499996,0.598543143144092,39.99562
514,77,-76.52504675241809,0.5979446000009478,39.980446
515,127,-261.06547189807634,0.5973466554009469,40.208996
516,119,-44.596437418524275,0.596749308745546,39.9923
517,84,-50.065005192235176,0.5961525594368005,40.506886
518,83,-64.061791149208,0.5955564068773637,39.367363
519,94,-52.49785440292834,0.5949608504704863,40.5321
520,81,-53.84193752627068,0.5943658896200158,39.514786
521,100,-60.19849686767445,0.5937715237303958,39.256207
522,69,-85.990724220722,0.5931777522066654,40.58831
523,90,-20.33041541728062,0.5925845744544587,41.018753
524,96,-21.242655364718402,0.5919919898800042,39.54139
525,76,-73.66140743155488,0.5913999978901242,40.581146
526,124,-35.652919827660114,0.590808597892234,39.672134
527,85,-15.370544512945372,0.5902177892943418,39.78485
528,71,-75.0158475541574,0.5896275715050474,39.315487
529,94,-122.3165667615306,0.5890379439335424,39.103355
530,73,-77.17079135607518,0.5884489059896089,39.792324
531,72,-5.988239824147556,0.5878604570836192,39.629253
532,62,-54.13879601066829,0.5872725966265356,40.646183
533,84,-44.12699300697807,0.5866853240299091,39.656746
534,99,-45.42977180279807,0.5860986387058792,38.80779
535,107,12.859929053354804,0.5855125400671733,39.436573
536,74,-40.43452791122089,0.5849270275271061,39.394527
537,94,-42.6576462986541,0.584342100499579,39.775887
538,143,-17.395496302657833,0.5837577583990794,40.304802
539,68,-71.22000277360807,0.5831740006406804,39.44198
540,65,-79.15490155097484,0.5825908266400397,39.09007
541,78,-29.446004574126547,0.5820082358133997,38.48444
542,117,-58.49250391377841,0.5814262275775862,38.576756
543,77,-57.99189052777906,0.5808448013500086,40.040977
544,84,-62.75975333700854,0.5802639565486586,39.210163
545,84,-60.3668741281193,0.57968369259211,38.87321
546,97,-67.32105050016135,0.5791040088995179,39.542778
547,99,-37.64315427227301,0.5785249048906184,39.053383
548,108,-94.01916841267945,0.5779463799857277,39.540604
549,82,-46.41652883004376,0.577368433605742,39.80484
550,75,-25.15365258029908,0.5767910651721362,39.538044
551,89,-63.38862904650196,0.576214274106964,40.416756
552,109,-326.8930987160945,0.5756380598328571,40.157482
553,68,-54.918600600231244,0.5750624217730242,39.22663
554,121,-2.1890510081979215,0.5744873593512512,39.513367
555,91,-130.41777197506846,0.5739128719918999,39.60694
556,110,-62.441248954362194,0.573338959119908,38.98984
557,86,6.017465229929101,0.572765620160788,39.061367
558,72,-47.36463375547069,0.5721928545406272,39.23817
559,75,-44.95934473440144,0.5716206616860866,39.016747
560,67,-2.6713482277259004,0.5710490410244006,39.88666
561,77,-68.11164439627954,0.5704779919833761,39.060394
562,86,-0.41370040942780406,0.5699075139913927,38.913227
563,134,-34.69396013713734,0.5693376064774013,38.952843
564,110,-65.13985512537454,0.5687682688709239,38.72884
565,117,-14.498681206021473,0.5681995006020529,39.470722
566,139,16.20167359913178,0.5676313011014509,38.0599
567,66,-24.358627295242243,0.5670636698003494,37.986885
568,71,-23.765466922591102,0.5664966061305491,37.892338
569,81,-68.04484952936215,0.5659301095244186,37.441265
570,78,-47.5929451653486,0.5653641794148941,38.07072
571,125,-0.44723481778194696,0.5647988152354793,38.86828
572,89,-21.142038111926894,0.5642340164202437,39.02323
573,60,-80.4603357848515,0.5636697824038235,38.181667
574,90,-10.486951860324425,0.5631061126214196,38.671227
575,73,-75.17156394894998,0.5625430065087982,39.239647
576,86,-80.09695900353057,0.5619804635022894,37.845203
577,87,-127.66381710192765,0.561418483038787,38.61405
578,106,-37.00981792776946,0.5608570645557482,38.184612
579,79,-35.72622949808776,0.5602962074911925,38.08721
580,108,-82.28770062526357,0.5597359112837013,37.789787
581,126,-64.34253857770184,0.5591761753724176,38.371716
582,86,-37.1649622876227,0.5586169991970452,38.056267
583,107,-34.20086493857542,0.5580583821978482,38.298523
584,129,13.599733382228052,0.5575003238156504,38.404045
585,96,5.505469825370525,0.5569428234918348,38.829185
586,92,0.8568084512424576,0.5563858806683429,37.90754
587,111,-116.12841978493938,0.5558294947876746,38.884407
588,80,-84.99761736300488,0.5552736652928869,37.999855
589,229,-88.78879083772517,0.5547183916275941,37.287666
590,106,-55.02822910762749,0.5541636732359665,38.896156
591,129,1.9082206948404092,0.5536095095627305,38.84128
592,103,-26.869626054600616,0.5530559000531677,37.669437
593,75,-60.701125433198634,0.5525028441531146,38.73547
594,89,-52.9250726311557,0.5519503413089615,38.523476
595,108,-13.075639585730457,0.5513983909676525,37.56176
596,112,-60.744269086454956,0.5508469925766849,36.92283
597,95,-24.191364206706012,0.5502961455841082,38.02218
598,96,-100.06274986792873,0.5497458494385241,37.08543
599,108,-121.77789183962385,0.5491961035890855,37.307858
600,77,-60.3207737939942,0.5486469074854965,37.74254
601,97,-73.62190211206013,0.548098260578011,37.966118
602,77,-42.39061051271986,0.547550162317433,37.640697
603,83,-14.111905526778031,0.5470026121551156,37.705635
604,90,-77.46095225549236,0.5464556095429605,38.163685
605,71,-57.03404215508482,0.5459091539334175,37.327568
606,128,-19.751691794392485,0.5453632447794842,36.757366
607,124,-48.91458258228296,0.5448178815347047,38.118095
608,135,-25.970725488985664,0.54427306365317,37.025715
609,88,-32.00023546701985,0.5437287905895168,38.062218
610,118,-11.210651463206418,0.5431850617989273,37.11655
611,79,-31.290826327613203,0.5426418767371284,37.663696
612,131,6.63590228107185,0.5420992348603912,37.84801
613,109,0.6472065583946716,0.5415571356255309,37.425808
614,103,-18.04245126155827,0.5410155784899053,37.93748
615,86,-78.89002541332755,0.5404745629114154,37.520294
616,96,-11.57234079436192,0.539934088348504,35.80309
617,130,-44.24805661148754,0.5393941542601555,36.7322
618,83,-39.572010960151815,0.5388547601058953,36.34422
619,73,-95.83433993293025,0.5383159053457894,37.157963
620,80,-43.104274035219696,0.5377775894404436,36.31894
621,82,-63.555167115981476,0.5372398118510032,37.021137
622,116,-63.46339218914774,0.5367025720391522,36.829315
623,70,-41.553365473236894,0.536165869467113,36.519573
624,75,-65.48990874520896,0.5356297035976458,36.612373
625,78,-43.55854090560136,0.5350940738940482,36.75238
626,73,-74.160607567277,0.5345589798201541,36.75524
627,76,-23.350318449092768,0.534024420840334,37.201805
628,95,-63.98163823770907,0.5334903964194936,36.41076
629,76,-68.76789510383904,0.5329569060230741,36.164375
630,84,-41.521965040202716,0.532423949117051,37.371292
631,99,-39.01641284090017,0.531891525167934,37.56889
632,88,-30.247532946319396,0.5313596336427661,37.10303
633,84,-19.257809127921334,0.5308282740091232,36.40196
634,86,-87.04788498594894,0.5302974457351142,37.362877
635,120,-16.708084878668714,0.5297671482893791,37.049686
636,84,-37.26140474410819,0.5292373811410898,38.289318
637,81,-40.39752335353535,0.5287081437599487,36.97178
638,82,19.219682470034826,0.5281794356161887,37.486427
639,146,-106.78541986116983,0.5276512561805725,36.61944
640,121,-56.25993110728231,0.5271236049243919,36.113697
641,80,-105.77718397373908,0.5265964813194676,35.85891
642,82,-86.20875911850297,0.5260698848381481,36.509808
643,98,-19.27394417923169,0.5255438149533099,37.375237
644,105,-7.245608134990562,0.5250182711383566,36.871483
645,81,9.187479396910845,0.5244932528672183,37.282753
646,113,-44.860787350693286,0.5239687596143511,37.171177
647,110,-9.35716432123725,0.5234447908547367,36.73544
648,145,-56.08229890111771,0.522921346063882,37.854076
649,71,-27.438774190088566,0.522398424717818,38.51955
650,66,-96.50186185286009,0.5218760262931003,37.56203
651,111,-86.08407689257481,0.5213541502668072,37.70491
652,108,-53.55384964761906,0.5208327961165404,38.465923
653,90,-55.0948874803233,0.5203119633204238,37.716663
654,93,-66.54908942636538,0.5197916513571034,38.81582
655,82,-91.81852448822607,0.5192718597057463,38.281727
656,78,-21.33137786177467,0.5187525878460405,37.214733
657,116,-84.54348401914922,0.5182338352581944,37.89743
658,172,-93.54485652246917,0.5177156014229363,38.068836
659,82,-32.314111333760906,0.5171978858215134,38.09898
660,80,-78.46160640964209,0.5166806879356919,36.69759
661,101,-38.837077194424566,0.5161640072477562,38.249226
662,120,2.2918205246113104,0.5156478432405085,38.081097
663,88,-75.75297335539173,0.515132195397268,37.525074
664,565,-19.38508950991178,0.5146170632018707,38.620274
665,91,-77.41157758229336,0.5141024461386688,38.32474
666,108,-20.448516727959884,0.5135883436925301,38.179234
667,69,-16.320366507330647,0.5130747553488376,38.917492
668,68,-30.489918494189,0.5125616805934888,38.496876
669,117,4.359733615288889,0.5120491189128954,38.31402
670,120,-87.94137855980415,0.5115370697939825,38.305676
671,93,-163.1109038536096,0.5110255327241885,37.915394
672,101,-54.70548536984573,0.5105145071914643,39.595642
673,103,-61.12806304057928,0.5100039926842729,38.768574
674,103,-42.37554502130014,0.5094939886915886,40.21479
675,89,-5.341037060708629,0.508984494702897,39.694645
676,115,-6.695632556606824,0.508475510208194,39.6943
677,120,-83.1664871542206,0.5079670346979859,39.729187
678,73,-22.55785120163631,0.5074590676632879,39.436577
679,73,-57.54344880422432,0.5069516085956246,39.233524
680,116,-29.74009613648829,0.506444656987029,40.51015
681,112,-64.2953127604613,0.505938212330042,40.810097
682,88,-51.67026135902023,0.505432274117712,39.90627
683,108,-45.687214774204705,0.5049268418435943,39.869537
684,65,-43.123076987587744,0.5044219150017507,39.789345
685,83,-2.4675502201937007,0.5039174930867489,40.19873
686,111,-62.11048731105546,0.5034135755936622,40.590122
687,96,-59.56254553129118,0.5029101620180685,40.72068
688,92,-33.09623364194118,0.5024072518560504,41.082634
689,102,-58.735311569101114,0.5019048446041944,40.809074
690,144,-3.545405606863028,0.5014029397595902,41.34603
691,109,-101.00078315082676,0.5009015368198305,39.614693
692,122,-83.70920291229723,0.5004006352830107,40.75838
693,101,-41.03168784624985,0.4999002346477277,41.036057
694,108,-52.81876848310054,0.49940033441307996,40.159073
695,350,-293.3804099800949,0.49890093407866687,39.56941
696,136,-4.498020192030353,0.4984020331445882,39.58952
697,114,16.887008169933594,0.4979036311114436,39.160698
698,86,-12.887039282149544,0.4974057274803321,40.027153
699,98,-45.13966199398598,0.49690832175285177,39.68044
700,93,-46.756592312965864,0.4964114134310989,39.15742
701,113,-40.13896718252894,0.4959150020176678,41.350574
702,80,-32.012425732361436,0.49541908701565013,40.999714
703,106,23.286358610193275,0.49492366792863446,40.934853
704,85,-71.00917205901628,0.4944287442607058,41.73458
705,79,-7.021291707696648,0.4939343155164451,40.847984
706,97,-16.461062131877313,0.4934403812009287,41.86074
707,122,-44.37049108281689,0.4929469408197278,40.226307
708,112,12.867200303703555,0.49245399387890804,40.130688
709,88,-57.03921377877178,0.4919615398850291,40.716007
710,101,-156.2465601388719,0.4914695783451441,40.350254
711,92,-43.807046533060564,0.4909781087667989,41.10929
712,95,-46.49752553487539,0.4904871306580321,40.91499
713,82,-47.952747983360865,0.4899966435273741,40.530872
714,92,-40.8863687953603,0.4895066468838467,40.59559
715,132,10.32653064112776,0.48901714023696286,40.149605
716,115,-13.21516478923266,0.4885281230967259,40.061474
717,85,-114.95928385616378,0.48803959497362914,40.65397
718,86,-50.37525651255933,0.4875515553786555,40.105488
719,115,-4.456374005735512,0.48706400382327686,39.539932
720,110,0.3391721760994528,0.4865769398194536,40.518505
721,108,-29.359087784660275,0.48609036287963414,42.460373
722,100,-38.69820246606085,0.48560427251675453,42.0723
723,117,-13.903848266598445,0.48511866824423777,41.24456
724,74,-6.565554705337405,0.4846335495759935,40.78588
725,101,-165.56526658795028,0.4841489160264175,41.620808
726,79,-72.51704019989286,0.4836647671103911,41.507133
727,101,-16.90809733314694,0.4831811023432807,40.94519
728,73,-42.21244497898594,0.4826979212409374,40.64791
729,74,-19.5991343529263,0.48221522331969646,41.5521
730,126,50.38888087111417,0.48173300809637676,41.981163
731,121,-44.46689726514566,0.48125127508828036,41.54502
732,98,-29.89233696788915,0.48077002381319206,41.366142
733,381,-21.636208359522882,0.48028925378937887,41.497322
734,67,-41.74998484855995,0.47980896453558947,41.409355
735,85,-35.81051261499198,0.4793291555710539,42.51988
736,99,-10.553506022972243,0.47884982641548285,41.130474
737,89,-62.82550251073113,0.47837097658906735,41.911354
738,124,-51.980433303891886,0.47789260561247826,41.268734
739,127,-9.500298186291673,0.4774147130068658,42.91743
740,1000,33.01232634280482,0.4769372982938589,43.071022
741,118,-21.037658105131115,0.47646036099556505,42.7901
742,152,10.485013127623787,0.47598390063456947,41.762947
743,86,-39.97104200216448,0.4755079167339349,42.142567
744,114,13.198625133211834,0.47503240881720094,41.905823
745,104,-79.43281157285668,0.47455737640838375,41.871735
746,127,-52.58428234163246,0.47408281903197536,42.661766
747,107,-28.113159864319144,0.47360873621294336,41.53102
748,130,-40.4507123646341,0.4731351274767304,41.553215
749,103,24.19980416929573,0.4726619923492537,42.60051
750,112,-44.323235025344474,0.47218933035690447,42.1623
751,113,22.834312719110315,0.47171714102654755,42.707893
752,143,22.70221800436812,0.471245423885521,42.71843
753,80,-72.81667744418016,0.47077417846163544,43.511696
754,94,23.100194463466565,0.4703034042831738,42.954964
755,120,-16.33301586916616,0.46983310087889063,42.463623
756,96,-15.143643241348698,0.46936326777801174,42.890938
757,84,-61.3580477231757,0.4688939045102337,42.729828
758,1000,44.88580680315991,0.4684250106057235,43.558975
759,130,-13.337517166761884,0.46795658559511777,43.937172
760,81,-53.978777481590996,0.46748862900952265,44.42136
761,85,-2.4728444773061398,0.4670211403805131,42.60784
762,1000,0.2742104883154002,0.4665541192401326,43.625122
763,1000,87.43390082582275,0.4660875651208925,44.582817
764,87,-39.96613030177319,0.4656214775557716,43.773994
765,113,-42.670705300293406,0.46515585607821586,44.799686
766,100,55.30559788127323,0.46469070022213765,45.991516
767,101,-32.617776276328286,0.4642260095219155,43.66493
768,102,-32.632771725081824,0.4637617835123936,44.067345
769,120,2.937929550864766,0.46329802172888124,44.928974
770,95,-67.54016302972599,0.46283472370715234,44.06339
771,114,-101.644196347485,0.46237188898344517,45.305298
772,99,40.34544314222532,0.4619095170944617,44.925877
773,118,-70.08548959741785,0.46144760757736725,46.426247
774,75,-9.556510530637766,0.46098615996978987,45.39199
775,87,4.859205178137032,0.46052517380982005,45.446144
776,126,-21.606430043063256,0.4600646486360102,45.302277
777,95,20.777024460494843,0.4596045839873742,46.09477
778,70,-42.753291580829455,0.45914497940338683,44.95911
779,117,-2.352828149648417,0.4586858344239834,44.094166
780,285,-77.3938738681753,0.45822714858955943,44.419594
781,98,-32.41567453580177,0.45776892144096987,45.88017
782,139,11.10045568233231,0.4573111525195289,45.517365
783,102,-51.64750277880148,0.4568538413670094,45.535103
784,107,-26.974599260868487,0.4563969875256424,45.728905
785,106,-45.21554274152342,0.45594059053811675,46.134804
786,107,5.313597835391704,0.45548464994757865,45.37667
787,125,-1.0264364214433357,0.45502916529763104,46.291958
788,126,-0.8099826811076412,0.45457413613233344,46.64634
789,88,-8.569072225380452,0.4541195619962011,46.5477
790,76,-5.049976430470252,0.4536654424342049,46.254967
791,96,-33.184837960954226,0.45321177699177073,45.207188
792,128,-5.1316674776447115,0.452758565214779,46.4907
793,79,-68.62168157380923,0.4523058066495642,45.31521
794,70,-20.345638806954597,0.45185350084291465,46.1799
795,84,-15.117524490726069,0.4514016473420717,45.94377
796,68,-37.588746864621974,0.45095024569472963,46.3163
797,99,19.343814756797684,0.4504992954490349,45.88567
798,1000,43.103330303071075,0.45004879615358584,47.680794
799,1000,24.651614361061576,0.44959874735743227,48.26754
800,98,-7.808766806219836,0.4491491486100748,48.185463
801,1000,74.55557344143345,0.44869999946146477,50.539803
802,110,-18.448645072027688,0.4482512994620033,51.25481
803,117,-70.33427527618542,0.4478030481625413,51.47632
804,1000,111.86572597475406,0.44735524511437874,50.415565
805,114,13.339633969734564,0.4469078898692644,50.568092
806,1000,16.701048991097,0.4464609819793951,51.971153
807,155,-99.74564432399258,0.44601452099741573,53.02421
808,88,8.41928564544169,0.4455685064764183,53.822277
809,115,26.11687680726014,0.4451229379699419,52.61155
810,146,7.362980897316135,0.44467781503197196,52.107727
811,93,-31.219855707020358,0.44423313721693997,52.311577
812,84,-19.103603001678806,0.44378890407972305,50.854332
813,104,12.929882517770338,0.44334511517564335,52.263794
814,133,21.27781837164848,0.4429017700604677,54.532227
815,83,-64.27444074916716,0.44245886829040726,53.18728
816,120,-17.574678154790035,0.44201640942211684,52.379585
817,147,18.303224180959134,0.44157439301269474,52.171898
818,95,16.454415724055366,0.44113281861968207,51.72341
819,1000,133.85021090045265,0.4406916858010624,54.151043
820,96,-103.62665918665067,0.4402509941152613,53.884502
821,70,-45.17986411213595,0.43981074312114604,53.02172
822,103,-41.62262628020363,0.4393709323780249,53.7583
823,1000,145.51500925464103,0.4389315614456469,54.6451
824,94,27.989113084342222,0.43849262988420123,53.706093
825,125,15.040966828260721,0.438054137254317,54.12359
826,1000,102.87618353569388,0.4376160831170627,54.328392
827,81,-12.070001920526195,0.43717846703394564,54.49352
828,109,14.249422728734842,0.4367412885669117,54.81144
829,86,26.79647289779578,0.4363045472783448,53.594734
830,136,5.493452869024367,0.43586824273106645,54.7819
831,120,32.559363733832924,0.4354323744883354,55.29886
832,1000,3.3975464951379273,0.43499694211384704,54.72869
833,157,31.948193612725504,0.4345619451717332,53.285606
834,123,3.990003737150971,0.43412738322656147,53.519127
835,79,-1.7684728988480884,0.4336932558433349,53.101128
836,105,-72.66378370231891,0.43325956258749154,52.692505
837,1000,86.78671473301146,0.43282630302490405,52.88075
838,115,-50.95868445728618,0.43239347672187917,53.499046
839,96,17.226232161843,0.4319610832451573,54.270214
840,94,40.53926767461033,0.43152912216191214,53.631508
841,1000,129.12474998110545,0.4310975930397502,54.26762
842,1000,89.11349995469006,0.43066649544671043,55.173744
843,108,-33.03357498344842,0.4302358289512637,55.232677
844,70,-59.55825852996263,0.4298055931223125,55.4464
845,123,4.346090390420869,0.42937578752919014,53.79371
846,113,13.731229369219093,0.4289464117416609,53.60308
847,121,-14.475783074089662,0.42851746532991924,54.150707
848,77,-10.233286902514152,0.42808894786458934,54.98527
849,104,-43.607796420472695,0.42766085891672473,55.51249
850,104,-18.86558256687387,0.427233198057808,56.366528
851,90,-98.16268552378367,0.4268059648597502,56.55541
852,1000,70.51930508383586,0.4263791588948904,56.996315
853,123,-52.22287206692909,0.42595277973599555,56.79021
854,82,-85.57652159714047,0.42552682695625954,56.745514
855,155,18.946622985245483,0.4251013001293033,56.778725
856,106,-8.508834272130628,0.424676198829174,56.93221
857,121,-29.326467703312403,0.4242515226303448,56.503124
858,128,23.66322912516239,0.42382727110771445,58.543774
859,121,-73.22540508766099,0.4234034438366067,56.889687
860,79,-51.58000912375249,0.4229800403927701,57.66504
861,102,-53.73207809320945,0.42255706035237733,57.831127
862,1000,71.23597337472296,0.42213450329202495,57.98568
863,93,27.384922321358246,0.4217123687887329,58.186756
864,85,-19.86897464727832,0.4212906564199442,58.76603
865,1000,142.89473403236664,0.42086936576352424,59.827187
866,207,8.225527396751886,0.4204484963977607,59.274708
867,79,-47.43838791459419,0.42002804790136294,58.67455
868,111,-5.712415917937022,0.4196080198534616,59.19286
869,96,-42.40454833288297,0.4191884118336081,61.509254
870,86,-10.349887177571858,0.41876922342177453,61.304028
871,129,21.7368591639559,0.41835045419835276,60.47442
872,111,-19.283522559478314,0.4179321037441544,60.552204
873,108,-23.529713616986243,0.41751417164041027,61.171944
874,88,-10.392228733802853,0.41709665746876984,60.260902
875,119,-4.1917738289385085,0.4166795608113011,61.929375
876,124,-56.29794168776796,0.41626288125048977,60.28721
877,90,28.30454896739363,0.41584661836923925,60.422253
878,87,10.986362335172302,0.41543077175087,60.77488
879,102,-35.26349642802653,0.41501534097911913,62.990593
880,155,39.52503278670358,0.41460032563814003,62.058556
881,111,-60.075323926514685,0.4141857253125019,61.15813
882,98,-26.16331548306229,0.41377153958718943,61.463196
883,153,3.7416548555393945,0.4133577680476022,62.070824
884,111,-217.25805862247358,0.4129444102795546,62.72262
885,87,7.719182501821365,0.412531465869275,61.916443
886,97,-46.000722301003705,0.41211893440340575,62.084656
887,91,-43.33473137387239,0.41170681546900234,61.62152
888,89,45.829943069036744,0.41129510865353336,60.73412
889,101,-53.4606606768733,0.41088381354487985,61.8141
890,1000,150.95444237984495,0.410472929731335,63.33764
891,128,-7.536156104012136,0.41006245680160364,63.075928
892,108,31.238955278319054,0.40965239434480205,62.19459
893,91,-57.30427541838903,0.40924274195045723,62.749683
894,130,25.869944975174036,0.40883349920850676,62.560814
895,86,52.106285867925806,0.40842466570929825,63.752064
896,136,54.11601495937444,0.40801624104358897,63.742577
897,109,-50.613696542307025,0.4076082248025454,63.56257
898,138,23.80126116792229,0.4072006165777428,65.07164
899,110,-6.7659595724909,0.4067934159611651,64.81118
900,125,4.301664456985179,0.4063866225452039,64.769165
901,135,-11.739514178400341,0.4059802359226587,64.134384
902,118,19.55454829949788,0.40557425568673605,65.04067
903,135,12.790948384435168,0.40516868143104934,63.793297
904,118,12.272339794733796,0.4047635127496183,64.76815
905,123,-15.227699638964651,0.4043587492368687,65.382484
906,129,5.641285986325286,0.4039543904876318,64.450554
907,1000,93.83167326213464,0.4035504360971442,64.61653
908,108,31.698389733744563,0.40314688566104706,65.48246
909,107,-33.152265441141736,0.402743738775386,64.373146
910,1000,130.87850961710558,0.4023409950366106,63.848316
911,1000,36.99227532660785,0.401938654041574,62.76427
912,126,-13.753094171245635,0.4015367153875324,64.144035
913,105,45.37595180515632,0.4011351786721449,64.75003
914,115,11.149585861082002,0.40073404349347275,64.18795
915,150,28.322085102975308,0.40033330944997925,64.00441
916,93,-86.90245384344767,0.39993297614052925,64.65164
917,134,-5.961795842952114,0.3995330431643887,65.18278
918,1000,106.29086434908547,0.39913351012122433,65.08531
919,128,-32.88810251714011,0.3987343766111031,64.76406
920,99,-32.09261156311899,0.398335642234492,65.05276
921,99,43.098159038780864,0.3979373065922575,63.90119
922,105,-25.761712742038455,0.39753936928566525,63.861694
923,147,1.2354071755685538,0.3971418299163796,63.497414
924,73,8.124469336377317,0.3967446880864632,64.22563
925,132,23.550511980320962,0.3963479433983767,64.88692
926,136,23.45382811143577,0.3959515954549783,65.57725
927,96,-6.881611233680033,0.39555564385952335,65.72385
928,64,-36.16228311655276,0.39516008821566384,65.231895
929,100,-45.76592169822591,0.3947649281274482,64.71487
930,140,37.21899820420097,0.3943701631993207,65.1444
931,91,22.88085254929453,0.3939757930361214,65.48967
932,82,34.29604896642215,0.3935818172430853,65.72325
933,99,-71.82247125756544,0.3931882354258422,65.60618
934,1000,111.63234385761882,0.39279504719041636,66.13849
935,122,20.854413952091363,0.39240225214322594,65.833374
936,1000,130.06741496214804,0.39200984989108273,67.08093
937,95,26.002151462254503,0.39161784004119166,67.25487
938,110,-8.044998233006922,0.39122622220115044,66.37516
939,91,-34.1344031808551,0.3908349959789493,67.56464
940,83,-8.868490120183594,0.3904441609829703,68.74185
941,132,0.30748172755299663,0.3900537168219873,67.788055
942,132,25.853590264841884,0.3896636631051653,68.16184
943,117,61.72540244111832,0.38927399944206015,66.95967
944,98,13.062522807895519,0.3888847254426181,69.33031
945,124,10.670874489002713,0.38849584071717547,67.43673
946,1000,163.7844035558025,0.3881073448764583,67.74473
947,121,28.32974910583158,0.3877192375315819,68.37478
948,151,62.83757811464855,0.3873315182940503,67.578445
949,117,5.3130183035045775,0.38694418677575626,70.03383
950,114,13.003629482106831,0.3865572425889805,70.25436
951,226,5.602873952953388,0.38617068534639154,70.9057
952,1000,136.17955771693858,0.38578451466104513,68.44942
953,110,-78.08273235059613,0.3853987301463841,69.06307
954,145,10.52463165025047,0.3850133314162377,68.88554
955,113,-66.51936517312757,0.3846283180848215,68.413155
956,185,50.248031533250156,0.3842436897667367,68.77919
957,102,-15.549906681661653,0.3838594460769699,69.588005
958,1000,133.01601729457602,0.38347558663089293,70.964905
959,263,12.406260287922422,0.38309211104426205,70.59801
960,111,7.1374187890884855,0.3827090189332178,71.085205
961,340,255.81818784887605,0.38232630991428457,69.45201
962,149,-28.637199728613894,0.38194398360437026,70.381996
963,102,21.59102946366839,0.3815620396207659,70.18114
964,98,-120.73901817768905,0.38118047758114515,68.71378
965,104,19.183187221681834,0.380799297103564,69.21417
966,97,17.485268546588415,0.3804184978064605,69.38684
967,1000,147.8721637937119,0.380038079308654,69.71257
968,161,-5.1147867269035885,0.3796580412293454,70.36581
969,91,35.142393520917324,0.379278383188116,70.43899
970,115,7.931704586283274,0.3788991048049279,69.970825
971,90,-58.475129177370434,0.37852020570012296,71.61363
972,122,14.160677110294387,0.37814168549442284,71.13489
973,86,-26.063140737876978,0.3777635438089284,70.82469
974,73,-25.622528081315934,0.3773857802651195,69.754326
975,1000,138.04017977000768,0.37700839448485435,72.253784
976,121,36.17573696623265,0.3766313860903695,72.64952
977,121,-34.14041204285337,0.37625475470427916,72.98191
978,124,27.048842500004895,0.3758784999495749,72.02504
979,123,10.677184696992612,0.3755026214496253,70.97307
980,118,24.484702115862433,0.3751271188281757,72.444275
981,83,-1.7803275806343493,0.3747519917093475,72.23619
982,104,-22.693354886162197,0.37437723971763814,71.454575
983,1000,109.13783985583622,0.37400286247792053,70.7424
984,98,-8.08459198715785,0.3736288596154426,72.65552
985,125,19.837109911955864,0.37325523075582717,72.87303
986,1000,166.180700316525,0.37288197552507135,70.86577
987,92,8.820918770060473,0.37250909354954626,70.96747
988,137,-4.086424567350477,0.37213658445599673,71.59102
989,1000,159.2918962854141,0.3717644478715407,71.834885
990,85,-9.112639072920445,0.3713926834236692,72.25766
991,141,32.49951002782797,0.37102129074024554,71.79469
992,1000,143.412997058619,0.3706502694495053,73.51677
993,136,38.256809310253175,0.3702796191800558,73.34044
994,101,4.1291373165651635,0.36990933956087574,72.15114
995,165,41.08506973024083,0.36953943022131486,72.52197
996,121,7.6970749366814175,0.3691698907910935,72.28227
997,101,-23.199208260863557,0.3688007209003024,71.56659
998,144,-49.70169600203836,0.36843192017940213,71.70317
999,1000,121.12103388778249,0.36806348825922275,73.05933
1000,179,-215.7936412920476,0.3676954247709635,72.54412
1001,1000,87.85355582641246,0.36732772934619257,72.28871
1002,109,-64.75506927952868,0.3669604016168464,72.58114
1003,151,12.604204978865994,0.3665934412152296,71.614334
1004,84,11.358118101684227,0.3662268477740143,73.0165
1005,100,8.634714691985693,0.36586062092624033,73.56609
1006,99,-68.81167876667621,0.3654947603053141,73.40803
1007,113,30.6158175178183,0.36512926554500874,74.158104
1008,111,9.062142449352393,0.36476413627946375,72.07272
1009,77,3.2913121610288556,0.3643993721431843,73.20951
1010,92,-71.85998516880278,0.36403497277104113,72.155624
1011,105,29.616886833625017,0.3636709377982701,73.351425
1012,89,-45.06314432069908,0.3633072668604718,73.3327
1013,95,-24.42101928148638,0.36294395959361136,74.08256
1014,123,-32.13992134499763,0.36258101563401773,72.76842
1015,79,-49.604359795671215,0.3622184346183837,73.68137
1016,115,16.59124049392618,0.36185621618376534,74.08403
1017,91,39.81240131144972,0.36149435996758156,73.65733
1018,80,-15.405192005745036,0.361132865607614,74.65563
1019,119,-4.426044782528507,0.36077173274200636,75.135155
1020,1000,125.2070801966816,0.36041096100926434,75.05284
1021,1000,164.4327990968066,0.3600505500482551,75.54873
1022,91,-10.099209436072115,0.35969049949820686,76.35643
1023,129,29.431944913012757,0.3593308089987087,75.76988
1024,207,-62.52171116772364,0.35897147818971,76.19516
1025,137,18.628239278506697,0.3586125067115203,75.95866
1026,85,-0.4589954360374122,0.35825389420480874,75.98207
1027,73,-11.360507506103957,0.35789564031060395,78.013885
1028,1000,154.60998018332234,0.35753774467029337,78.12142
1029,74,-25.28513175539399,0.3571802069256231,77.552444
