episode,episode_length,total_reward,epsilon,avg_q_value
73,92,-12.0,0.6935613678313175,-0.72644454
74,46,-6.0,0.6900935609921609,-0.8458137
75,47,-13.0,0.6866430931872001,-0.7290467
76,13,-7.0,0.6832098777212641,-0.776968
77,35,3.0,0.6797938283326578,-0.8383559
78,29,3.0,0.6763948591909945,-0.67114323
79,20,-8.0,0.6730128848950395,-0.82806194
80,20,-6.0,0.6696478204705644,-0.79027355
81,53,-7.0,0.6662995813682115,-0.78216684
82,21,5.0,0.6629680834613705,-0.8025985
83,12,-10.0,0.6596532430440636,-0.78072095
84,56,28.0,0.6563549768288433,-0.68179363
85,27,-5.0,0.653073201944699,-1.2440969
86,31,-3.0,0.6498078359349755,-0.98660564
87,26,0.0,0.6465587967553006,-0.76471037
88,24,0.0,0.6433260027715241,-0.9226185
89,13,-11.0,0.6401093727576664,-0.78448224
90,129,31.0,0.6369088258938781,-0.7599045
91,108,-30.0,0.6337242817644086,-0.7553055
92,56,14.0,0.6305556603555866,-0.75217056
93,25,-5.0,0.6274028820538087,-0.6992023
94,96,20.0,0.6242658676435396,-0.75258297
95,92,62.0,0.6211445383053219,-0.633024
96,56,24.0,0.6180388156137953,-0.7692588
97,21,-7.0,0.6149486215357263,-0.825402
98,20,-14.0,0.6118738784280476,-0.58277214
99,63,21.0,0.6088145090359074,-0.7623348
100,80,34.0,0.6057704364907278,-0.7213267
101,131,-11.0,0.6027415843082742,-0.6800699
102,27,-21.0,0.5997278763867329,-0.89289546
103,57,33.0,0.5967292370047992,-0.63774854
104,40,16.0,0.5937455908197752,-0.7745268
105,12,-8.0,0.5907768628656763,-0.6387622
106,38,12.0,0.5878229785513479,-0.6389277
107,212,70.0,0.5848838636585911,-0.64994395
108,68,42.0,0.5819594443402982,-0.63131195
109,64,-4.0,0.5790496471185967,-0.57062757
110,16,-10.0,0.5761543988830038,-0.517166
111,63,15.0,0.5732736268885887,-0.79727775
112,157,81.0,0.5704072587541458,-0.65444005
113,123,-25.0,0.567555222460375,-0.6518345
114,12,-6.0,0.5647174463480732,-0.6068064
115,198,36.0,0.5618938591163328,-0.5634495
116,20,-4.0,0.5590843898207511,-0.5907127
117,111,57.0,0.5562889678716474,-0.5365628
118,119,63.0,0.5535075230322891,-0.5358576
119,23,-7.0,0.5507399854171277,-0.5971592
120,113,21.0,0.547986285490042,-0.65717494
121,134,-2.0,0.5452463540625918,-0.6744276
122,235,-11.0,0.5425201222922789,-0.5623824
123,53,25.0,0.5398075216808175,-0.48609865
124,72,20.0,0.5371084840724134,-0.5896315
125,37,13.0,0.5344229416520513,-0.42732367
126,54,28.0,0.531750826943791,-0.34978735
127,155,79.0,0.5290920728090721,-0.25937605
128,53,33.0,0.5264466124450268,-0.36854404
129,145,99.0,0.5238143793828016,-0.47172207
130,249,59.0,0.5211953074858876,-0.35104662
131,93,25.0,0.5185893309484582,-0.2969855
132,67,31.0,0.5159963842937159,-0.030216008
133,41,19.0,0.5134164023722473,-0.5875903
134,42,22.0,0.510849320360386,-0.35586783
135,74,54.0,0.5082950737585841,-0.29568315
136,48,-6.0,0.5057535983897912,-0.08430728
137,57,25.0,0.5032248303978422,-0.11607997
138,23,3.0,0.500708706245853,-0.20260108
139,14,-4.0,0.4982051627146237,-0.21465501
140,41,17.0,0.49571413690105054,-0.26702034
141,289,-119.0,0.4932355662165453,-0.1798531
142,32,16.0,0.4907693883854626,-0.10516779
143,73,23.0,0.4883155414435353,-0.06714055
144,59,15.0,0.4858739637363176,-0.12883598
145,10,-8.0,0.483444593917636,-0.14819135
146,15,-13.0,0.4810273709480478,-0.191817
147,72,44.0,0.47862223409330756,-0.27863285
148,161,89.0,0.47622912292284103,-0.12838385
149,162,102.0,0.4738479773082268,0.09727454
150,34,12.0,0.47147873742168567,0.14308181
151,131,95.0,0.46912134373457726,0.09702632
152,68,38.0,0.46677573701590436,0.23784223
153,237,85.0,0.46444185833082485,0.4301384
154,31,7.0,0.46211964903917074,0.2239508
155,114,54.0,0.4598090507939749,0.12401229
156,39,19.0,0.457510005540005,0.27690613
157,194,70.0,0.45522245551230495,0.21598443
158,44,26.0,0.4529463432347434,0.25899372
159,80,58.0,0.4506816115185697,0.29154444
160,12,-10.0,0.4484282034609769,0.41338944
161,130,46.0,0.446186062443672,0.8212725
162,370,210.0,0.4439551321314536,0.75277025
163,56,22.0,0.4417353564707963,0.46123546
164,131,89.0,0.43952667968844233,0.5686419
165,95,53.0,0.43732904629000013,0.49110043
166,160,16.0,0.4351424010585501,0.6581147
167,213,49.0,0.43296668905325736,1.2476026
168,18,2.0,0.43080185560799106,1.148227
169,178,124.0,0.4286478463299511,1.2097646
170,76,44.0,0.42650460709830135,1.128679
171,118,4.0,0.42437208406280985,0.99908257
172,54,10.0,0.4222502236424958,1.1266277
173,57,15.0,0.42013897252428334,1.1809863
174,30,12.0,0.4180382776616619,1.18332
175,158,122.0,0.4159480862733536,1.3212454
176,124,82.0,0.41386834584198684,1.3710432
177,34,14.0,0.4117990041127769,1.3387146
178,185,5.0,0.40974000909221303,1.8166065
179,171,89.0,0.40769130904675194,1.6974499
180,32,12.0,0.40565285250151817,1.6639407
181,98,64.0,0.4036245882390106,1.8475435
182,112,52.0,0.4016064652978155,1.8483672
183,101,71.0,0.3995984329713264,1.6689065
184,30,0.0,0.3976004408064698,1.7240744
185,152,72.0,0.39561243860243744,1.6901737
186,151,127.0,0.3936343764094253,2.3404982
187,151,65.0,0.39166620452737816,2.2678525
188,154,4.0,0.3897078735047413,2.0977259
189,142,70.0,0.3877593341372176,2.2317607
190,48,28.0,0.3858205374665315,2.2924318
191,171,41.0,0.38389143477919885,2.143806
192,92,62.0,0.3819719776053028,2.2499065
193,158,-4.0,0.3800621177172763,2.1182785
194,225,159.0,0.37816180712868996,2.4485364
195,14,-2.0,0.37627099809304654,2.6917944
196,152,50.0,0.3743896431025813,2.4826083
197,71,47.0,0.37251769488706843,2.7636433
198,89,27.0,0.3706551064126331,2.6667666
199,103,49.0,0.36880183088056995,2.6548986
200,107,61.0,0.3669578217261671,2.5499055
201,16,-4.0,0.36512303261753626,2.591047
202,106,58.0,0.3632974174544486,2.5721574
203,227,127.0,0.3614809303671764,3.1597562
204,136,28.0,0.3596735257153405,3.229929
205,174,32.0,0.3578751580867638,3.259658
206,103,51.0,0.35608578229633,3.015623
207,213,125.0,0.3543053533848483,3.161525
208,82,56.0,0.35253382661792404,3.1575315
209,190,86.0,0.3507711574848344,3.0102317
210,200,136.0,0.34901730169741024,3.4029691
211,107,47.0,0.3472722151889232,3.451173
212,115,65.0,0.3455358541129786,3.4448192
213,118,78.0,0.3438081748424137,3.4793882
214,115,75.0,0.3420891339682016,3.5676126
215,90,38.0,0.3403786882983606,3.322253
216,43,25.0,0.3386767948568688,3.5245633
217,27,9.0,0.33698341088258443,3.554471
218,192,60.0,0.3352984938281715,3.7000747
219,107,39.0,0.33362200135903064,4.3534255
220,39,13.0,0.33195389135223546,4.124463
221,95,53.0,0.3302941218954743,4.2209797
222,173,71.0,0.32864265128599696,4.070349
223,158,118.0,0.326999438029567,4.0949073
224,152,92.0,0.3253644408394192,4.121067
225,113,47.0,0.3237376186352221,4.1064367
226,161,49.0,0.322118930542046,4.153611
227,129,89.0,0.32050833588933575,4.5694323
228,119,25.0,0.31890579420988907,4.440563
229,82,-6.0,0.3173112652388396,4.2425666
230,15,-13.0,0.3157247089126454,4.441096
231,111,39.0,0.3141460853680822,4.558747
232,147,71.0,0.3125753549412418,4.4037523
233,66,44.0,0.31101247816653554,4.3004265
234,185,111.0,0.30945741577570285,4.4918475
235,99,37.0,0.3079101286968243,4.4174376
236,285,205.0,0.3063705780533402,4.9471245
237,198,94.0,0.30483872516307353,5.1174216
238,90,50.0,0.3033145315372582,4.9583955
239,132,90.0,0.3017979588795719,5.2859917
240,99,27.0,0.30028896908517405,5.0383067
241,95,53.0,0.2987875242397482,4.9808135
242,113,87.0,0.29729358661854943,5.0352874
243,136,56.0,0.29580711868545667,5.515847
244,122,86.0,0.2943280830920294,5.3824663
245,33,17.0,0.29285644267656924,5.5934143
246,112,54.0,0.2913921604631864,5.508995
247,109,65.0,0.28993519966087045,5.2321396
248,154,88.0,0.2884855236625661,5.3873386
249,113,33.0,0.28704309604425327,5.422697
250,185,113.0,0.285607880564032,5.21615
251,42,22.0,0.28417984116121187,5.548994
252,159,99.0,0.2827589419554058,6.0812235
253,109,73.0,0.28134514724562876,5.85039
254,103,31.0,0.2799384215094006,5.916806
255,97,71.0,0.27853872940185365,5.9237123
256,122,68.0,0.27714603575484437,5.8575153
257,111,79.0,0.2757603055760701,5.685649
258,108,72.0,0.2743815040481898,6.054874
259,60,38.0,0.2730095965279488,5.747336
260,93,45.0,0.27164454854530906,5.955945
261,97,77.0,0.2702863258025825,6.5834217
262,79,45.0,0.2689348941735696,6.311202
263,99,79.0,0.26759021970270175,6.355384
264,86,20.0,0.2662522686041882,6.1892266
265,66,16.0,0.2649210072611673,6.067304
266,90,44.0,0.26359640222486147,6.3491354
267,108,72.0,0.26227842021373715,6.3313684
268,106,80.0,0.2609670281126685,6.265322
269,102,64.0,0.25966219297210513,6.1447673
270,73,11.0,0.2583638820072446,6.1696486
271,93,61.0,0.2570720625972084,6.1929913
272,86,40.0,0.25578670228422234,6.22294
273,107,47.0,0.25450776877280124,6.732978
274,158,84.0,0.2532352299289372,6.6342835
275,132,102.0,0.2519690537792925,6.4820256
276,126,104.0,0.2507092085103961,6.661634
277,85,33.0,0.2494556624678441,6.7320757
278,130,52.0,0.24820838415550486,6.657933
279,94,54.0,0.24696734223472733,6.639941
280,157,125.0,0.2457325055235537,6.568135
281,114,94.0,0.24450384299593592,7.1825
282,132,96.0,0.24328132378095624,7.322951
283,130,110.0,0.24206491716205145,7.322912
284,107,73.0,0.2408545925762412,7.0247355
285,99,47.0,0.23965031961336,7.2458143
286,133,67.0,0.2384520680152932,7.0821266
287,116,26.0,0.23725980767521673,7.0603414
288,94,72.0,0.23607350863684065,7.077406
289,106,40.0,0.23489314109365644,7.6059356
290,108,76.0,0.23371867538818816,7.895606
291,105,77.0,0.23255008201124722,7.749731
292,139,85.0,0.231387331601191,7.4631987
293,136,98.0,0.23023039494318503,7.608387
294,88,64.0,0.2290792429684691,7.7881155
295,95,43.0,0.22793384675362674,7.6852503
296,96,70.0,0.22679417751985861,7.729374
297,114,76.0,0.22566020663225933,7.755196
298,103,71.0,0.22453190559909803,7.431032
299,88,44.0,0.22340924607110255,7.4991627
300,124,80.0,0.22229219984074702,8.026909
301,94,72.0,0.2211807388415433,7.6273184
302,93,67.0,0.22007483514733558,7.781804
303,115,77.0,0.2189744609715989,7.813549
304,115,45.0,0.2178795886667409,7.7458663
305,184,150.0,0.2167901907234072,7.880459
306,104,78.0,0.21570623976979014,7.7193627
307,128,84.0,0.21462770857094118,8.057782
308,88,66.0,0.21355457002808648,8.160449
309,141,93.0,0.21248679717794605,8.34921
310,122,96.0,0.21142436319205632,8.17294
311,142,108.0,0.21036724137609603,8.26511
312,115,93.0,0.20931540516921554,8.347583
313,105,85.0,0.20826882814336947,8.185498
314,88,40.0,0.20722748400265262,8.252797
315,109,85.0,0.20619134658263935,8.230867
316,76,34.0,0.20516038984972615,8.931528
317,94,64.0,0.2041345879004775,8.695908
318,127,99.0,0.2031139149609751,8.914413
319,99,53.0,0.20209834538617025,8.879362
320,100,76.0,0.2010878536592394,8.781021
321,143,89.0,0.2000824143909432,8.835103
322,122,106.0,0.19908200231898848,8.867532
323,131,79.0,0.19808659230739353,8.723292
324,121,95.0,0.19709615934585656,8.605352
325,110,92.0,0.19611067854912728,9.343788
326,126,98.0,0.19513012515638165,9.367613
327,97,59.0,0.19415447453059972,9.277626
328,213,137.0,0.19318370215794672,9.308257
329,123,87.0,0.192217783647157,9.615782
330,91,63.0,0.1912566947289212,9.250354
331,111,79.0,0.1903004112552766,9.053717
332,111,51.0,0.18934890919900021,9.223709
333,97,79.0,0.18840216465300522,9.913087
334,94,80.0,0.18746015382974018,9.868387
335,105,77.0,0.1865228530605915,10.06637
336,105,69.0,0.18559023879528855,9.973654
337,128,96.0,0.1846622876013121,10.058053
338,93,65.0,0.18373897616330553,9.989794
339,126,86.0,0.182820281282489,10.123323
340,91,69.0,0.18190617987607657,9.846075
341,94,62.0,0.18099664897669618,10.009297
342,159,65.0,0.1800916657318127,10.373388
343,93,67.0,0.17919120740315364,10.255147
344,95,55.0,0.17829525136613786,10.308064
345,93,75.0,0.17740377510930716,10.066095
346,94,68.0,0.17651675623376062,10.334287
347,83,51.0,0.1756341724525918,10.1054
348,128,70.0,0.17475600159032884,10.112269
349,108,62.0,0.17388222158237718,10.188461
350,147,121.0,0.1730128104744653,10.037809
351,99,79.0,0.17214774642209296,10.221752
352,84,64.0,0.1712870076899825,10.775459
353,80,52.0,0.17043057265153258,10.796414
354,81,31.0,0.16957841978827493,10.769488
355,85,65.0,0.16873052768933355,10.768204
356,159,119.0,0.1678868750508869,10.961119
357,185,165.0,0.16704744067563246,10.7424555
358,100,80.0,0.1662122034722543,10.770498
359,111,77.0,0.16538114245489302,10.6995125
360,97,25.0,0.16455423674261854,10.892373
361,91,73.0,0.16373146555890544,11.493058
362,108,84.0,0.16291280823111093,11.302408
363,96,72.0,0.16209824418995536,11.183228
364,90,70.0,0.16128775296900558,11.263918
365,106,76.0,0.16048131420416054,11.427889
366,96,66.0,0.15967890763313974,11.4615135
367,91,67.0,0.15888051309497406,11.041508
368,159,63.0,0.1580861105294992,11.079415
369,103,87.0,0.1572956799768517,11.327505
370,122,92.0,0.15650920157696743,12.132072
371,366,168.0,0.1557266555690826,11.69925
372,136,92.0,0.1549480222912372,11.924885
373,210,180.0,0.15417328217978102,11.604788
374,114,70.0,0.1534024157688821,11.837491
375,144,110.0,0.1526354036900377,11.8407345
376,114,76.0,0.1518722266715875,12.44311
377,103,75.0,0.15111286553822956,12.323233
378,131,85.0,0.15035730121053842,12.416607
379,108,54.0,0.14960551470448571,12.15211
380,119,103.0,0.14885748713096328,12.303086
381,167,115.0,0.14811319969530845,12.467543
382,217,41.0,0.1473726336968319,12.5097275
383,100,40.0,0.14663577052834775,12.863733
384,121,71.0,0.14590259167570602,12.967619
385,154,128.0,0.1451730787173275,13.192974
386,114,82.0,0.14444721332374086,12.765016
387,136,106.0,0.14372497725712216,12.874077
388,116,78.0,0.14300635237083656,12.904315
389,98,72.0,0.14229132060898236,12.901529
390,123,77.0,0.14157986400593744,12.724171
391,193,143.0,0.14087196468590776,13.726576
392,117,91.0,0.14016760486247823,13.522366
393,146,102.0,0.13946676683816583,13.45557
394,114,96.0,0.138769433003975,13.605875
395,112,72.0,0.13807558583895513,13.525064
396,109,81.0,0.13738520790976036,13.3565
397,115,93.0,0.13669828187021155,13.29553
398,138,116.0,0.13601479046086049,13.739777
399,128,94.0,0.1353347165085562,13.700554
400,137,95.0,0.1346580429260134,13.756595
401,125,91.0,0.13398475271138335,14.052807
402,448,372.0,0.13331482894782642,13.793236
403,154,106.0,0.13264825480308728,13.855355
404,166,130.0,0.13198501352907185,14.158396
405,108,64.0,0.1313250884614265,14.233129
406,142,100.0,0.13066846301911936,14.430875
407,85,45.0,0.13001512070402377,14.43198
408,154,76.0,0.12936504510050365,14.112581
409,437,239.0,0.12871821987500112,14.557992
410,108,76.0,0.12807462877562611,14.61565
411,160,46.0,0.12743425563174798,14.649988
412,226,164.0,0.12679708435358925,14.601849
413,144,124.0,0.1261630989318213,14.833509
414,129,69.0,0.1255322834371622,14.684356
415,148,94.0,0.12490462201997637,14.842392
416,181,125.0,0.1242800989098765,15.201258
417,497,337.0,0.12365869841532712,15.124013
418,155,77.0,0.12304040492325048,15.277314
419,103,63.0,0.12242520289863423,14.989343
420,154,96.0,0.12181307688414106,15.685553
421,162,88.0,0.12120401149972035,15.604387
422,192,96.0,0.12059799144222175,15.650608
423,132,94.0,0.11999500148501063,15.906872
424,139,63.0,0.11939502647758558,15.628569
425,138,52.0,0.11879805134519765,15.766903
426,500,474.0,0.11820406108847166,16.589561
427,227,153.0,0.1176130407830293,16.643766
428,500,352.0,0.11702497557911415,16.97129
429,500,434.0,0.11643985070121858,17.029516
430,500,466.0,0.11585765144771248,17.481865
431,163,115.0,0.11527836319047392,17.306454
432,164,108.0,0.11470197137452155,17.494072
433,482,336.0,0.11412846151764894,16.754684
434,157,113.0,0.1135578192100607,17.736906
435,500,480.0,0.11299003011401039,18.033983
436,500,468.0,0.11242507996344034,18.02645
437,152,92.0,0.11186295456362313,18.115059
438,500,432.0,0.11130363979080501,18.33338
439,145,81.0,0.11074712159185099,18.218098
440,500,496.0,0.11019338598389174,18.641144
441,500,470.0,0.10964241905397228,18.736801
442,500,474.0,0.10909420695870241,19.307257
443,500,420.0,0.1085487359239089,19.617155
444,500,468.0,0.10800599224428936,19.847137
445,500,482.0,0.10746596228306791,19.845825
446,500,472.0,0.10692863247165257,20.054646
447,500,472.0,0.1063939893092943,19.925152
448,500,482.0,0.10586201936274783,20.265802
449,500,192.0,0.10533270926593409,20.605991
450,500,484.0,0.10480604571960442,20.85067
451,500,480.0,0.1042820154910064,20.845068
452,500,464.0,0.10376060541355137,21.141285
453,500,482.0,0.1032418023864836,21.248594
454,500,486.0,0.10272559337455119,21.063885
455,500,466.0,0.10221196540767843,21.115932
456,500,484.0,0.10170090558064004,21.208647
457,500,470.0,0.10119240105273684,21.795746
458,500,474.0,0.10068643904747315,22.030731
459,500,472.0,0.10018300685223579,21.854523
460,500,474.0,0.0996820918179746,22.190407
461,500,486.0,0.09918368135888474,22.320362
462,500,466.0,0.09868776295209031,22.410511
463,500,486.0,0.09819432413732986,22.358013
464,500,488.0,0.09770335251664321,22.849863
465,500,476.0,0.09721483575406,23.11684
466,500,458.0,0.09672876157528969,23.050722
467,500,474.0,0.09624511776741324,23.524036
468,500,468.0,0.09576389217857617,23.838032
469,500,494.0,0.09528507271768329,23.685654
470,500,450.0,0.09480864735409487,23.996538
471,500,480.0,0.0943346041173244,24.043083
472,500,492.0,0.09386293109673778,24.255098
473,500,492.0,0.09339361644125409,24.18674
474,500,484.0,0.09292664835904782,24.775185
475,500,486.0,0.09246201511725258,24.296865
476,500,484.0,0.09199970504166631,24.863468
477,500,486.0,0.09153970651645797,25.052763
478,500,472.0,0.09108200798387568,25.359034
479,500,494.0,0.0906265979439563,25.109444
480,500,486.0,0.09017346495423652,25.29765
481,500,492.0,0.08972259762946533,25.29059
482,500,460.0,0.089273984641318,26.294876
483,500,484.0,0.0888276147181114,25.507269
484,500,472.0,0.08838347664452084,25.941658
485,500,486.0,0.08794155926129824,26.093088
486,500,480.0,0.08750185146499175,26.615036
487,500,480.0,0.08706434220766679,26.74223
488,500,490.0,0.08662902049662846,26.669802
489,500,490.0,0.08619587539414532,27.10322
490,500,474.0,0.08576489601717459,27.179708
491,500,484.0,0.08533607153708872,27.285145
492,500,476.0,0.08490939117940327,27.463202
493,500,484.0,0.08448484422350626,27.601675
494,500,484.0,0.08406242000238873,28.078487
495,500,470.0,0.08364210790237678,27.346247
496,500,472.0,0.0832238973628649,28.499804
497,500,484.0,0.08280777787605056,28.264835
498,500,480.0,0.08239373898667031,28.335659
499,500,492.0,0.08198177029173696,28.068562
